image,lon,lat,bird,ground animal,curb,fence,guard rail,barrier,wall,bike lane,crosswalk-plain,curb cut,parking,pedestrian area,rail track,road,service lane,sidewalk,bridge,building,tunnel,person,bicyclist,motorcyclist,other rider,lane marking - crosswalk,lane marking - general,mountain,sand,sky,snow,terrain,vegetation,water,banner,bench,bike rack,billboard,catch basin,CCTV camera,fire hydrant,junction box,mailbox,manhole,phone booth,phthole,street light,pole,traffic sign frame,utility pole,traffic light,traffic sign(back),traffic sign(front),trash can,bicycle,boat,bus,car,caravan,motorcycle,on rails,other vehicle,trailer,truck,wheeled slow,car mount,ego vehicle,unlabeled
121.4514472_31.12608273.jpg,121.4514472,31.12608273,0,0,0.000467300415039062,0.0449986457824707,3.814697265625e-06,0.117515087127686,0,0,0,0,0,0,0,0.138897895812988,0,0,0.00106334686279297,0.003570556640625,0,0,0,0,0,0,0.00800991058349609,0,0,0.461898803710938,0,0,0.00244522094726562,0,0,0,0,0,0,8.86917114257812e-05,0,4.43458557128906e-05,0,0,0,0,0.000174045562744141,0.00127172470092773,0.000109672546386719,0,0,4.76837158203125e-06,8.58306884765625e-05,0,0,0,0.000243186950683594,0.0161538124084473,0,0,0,0,0,0.00553083419799805,0,0,0.197422504425049,false
121.447414_31.1063747.jpg,121.447414,31.1063747,0,0,0.00242853164672852,0.0164661407470703,0,0.0124406814575195,0.0216012001037598,0,0,0.000521659851074219,0.000484466552734375,0,0,0.154829978942871,0,0.00491571426391602,0,0.0571660995483398,0,3.14712524414062e-05,4.76837158203125e-07,0,0,2.38418579101562e-06,0.00519275665283203,0,0.000101089477539062,0.35623836517334,0,1.52587890625e-05,0.0758423805236816,0,0.00153303146362305,1.43051147460938e-06,0,0.00645303726196289,4.52995300292969e-05,0,0,0.00114536285400391,0,0.000318050384521484,0,0,0.000142574310302734,0.000893115997314453,0,0,0,0,0.000391006469726562,0.000425338745117188,0.00034332275390625,0,0.000233173370361328,0.00608396530151367,0,0.000511646270751953,0,0,0,0,0,0,0.273200988769531,false
121.4559767_31.12272397.jpg,121.4559767,31.12272397,0,0,0.0112500190734863,0.0265960693359375,0,0,0.000265121459960938,0.0119085311889648,0,0,0.000139713287353516,0,0,0.0953116416931152,0,0.0380525588989258,0,0.0501155853271484,0,0.00113058090209961,0,5.10215759277344e-05,1.28746032714844e-05,0,0.000333309173583984,0,0,0.323028087615967,0,0.000139236450195312,0.130155563354492,0.000457286834716797,0,0,0,0.00832700729370117,9.29832458496094e-05,0,0,0.000403881072998047,0,0.000707626342773438,0,0,0.000302314758300781,0.00298976898193359,0,0.00126409530639648,0,0,0,0.000162124633789062,0,0,8.20159912109375e-05,0.0007476806640625,0,0,0,0,0,0,0.000283241271972656,0,0.295690059661865,false
121.4353192_31.12434141.jpg,121.4353192,31.12434141,0,0,0,5.340576171875e-05,0,0.0323467254638672,0.0733838081359863,0,0,0,0,0,0,0.145212173461914,0,0,0,0.000135898590087891,0,0,0,0,0,0,0.00789260864257812,0,0,0.376943588256836,0,0,0.0736546516418457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331401824951172,0.00105190277099609,0,0.000125885009765625,0,0,6.91413879394531e-05,0,0,0,0,0.00265598297119141,0,0,0,0,0,0.000102043151855469,0,0,0.286040782928467,false
121.4437737_31.10785671.jpg,121.4437737,31.10785671,0,0,0.0177998542785645,0.00428915023803711,0,0.0216002464294434,0.010404109954834,0,0,0,0,0,0,0.159482002258301,0,0.00917673110961914,0,0.0110692977905273,0,3.52859497070312e-05,0,0,0,0,0.0095820426940918,0,0,0.415799140930176,0,0.00175809860229492,0.0900259017944336,0,1.00135803222656e-05,0,0,6.19888305664062e-06,0,0,0,5.53131103515625e-05,0,0,0,0,9.20295715332031e-05,0.000620365142822266,0,0.000992774963378906,0,4.52995300292969e-05,0.000150680541992188,0,7.15255737304688e-06,0,0.000279903411865234,0.00394821166992188,0,0,2.90870666503906e-05,0,0,0,0,0,0.242741107940674,false
121.4556755_31.12195216.jpg,121.4556755,31.12195216,0,0,0.0106821060180664,0.024378776550293,0,0,0.000141620635986328,0.0174365043640137,0,6.67572021484375e-06,0,0,0,0.0985927581787109,0,0.0300555229187012,0,0.0605535507202148,0,0.00132942199707031,0,3.24249267578125e-05,0,0,0.000811576843261719,0,0,0.30148458480835,0,0.000309944152832031,0.139237880706787,0,0.00124454498291016,0,0,0.00926589965820312,0.000220298767089844,0,0,9.82284545898438e-05,0,0.000495433807373047,0,0,0.000472068786621094,0.00305652618408203,0,0.00187349319458008,0,9.5367431640625e-06,4.48226928710938e-05,0,0,0.000170707702636719,0,0.000397205352783203,0,0.000306129455566406,0,0,0,0,2.38418579101562e-06,0,0.297289371490479,false
121.4335322_31.11737665.jpg,121.4335322,31.11737665,0,0,0.0112776756286621,0.0229310989379883,0,0,0.00732707977294922,0,0,0.0005645751953125,0,0,0,0.110600471496582,0,0.0176057815551758,0,0.00653505325317383,0,4.91142272949219e-05,0.000248432159423828,1.95503234863281e-05,0,0,0,0,0,0.36384105682373,0,0.0293316841125488,0.169744968414307,0,0,2.38418579101562e-06,0,9.5367431640625e-07,7.62939453125e-05,0,0.000139236450195312,0.00507783889770508,0,0.000326156616210938,0,0,4.05311584472656e-05,0.000123500823974609,0,0.00879192352294922,4.76837158203125e-06,8.10623168945312e-06,0,0,9.67979431152344e-05,0,0,0.00672149658203125,0,6.67572021484375e-06,0,0,0,0.000910282135009766,0,0,0.23759651184082,false
121.4466642_31.11377308.jpg,121.4466642,31.11377308,0,0,0.00214767456054688,0.00699901580810547,0,0,0.0218191146850586,0.000108242034912109,0,0.00030517578125,0.00761938095092773,0,0,0.136597156524658,0,0.00702381134033203,4.57763671875e-05,0.0838737487792969,0,0.000822544097900391,4.29153442382812e-06,0,0,2.33650207519531e-05,0.0034785270690918,0,0,0.332622528076172,0,1.9073486328125e-06,0.0805583000183105,0,1.9073486328125e-06,0,1.19209289550781e-05,0.00170803070068359,0,0,0,4.76837158203125e-07,0,4.76837158203125e-07,0,0,7.48634338378906e-05,0.000770092010498047,1.43051147460938e-06,8.29696655273438e-05,1.04904174804688e-05,6.77108764648438e-05,0.000286579132080078,0,0.00143671035766602,0,6.67572021484375e-05,0.0213809013366699,0,3.33786010742188e-06,0,0,0,0.00183010101318359,0,0,0.288214683532715,false
121.4401654_31.1224518.jpg,121.4401654,31.1224518,0,0,0.00703716278076172,0.0485548973083496,0,0.000123500823974609,0.0108795166015625,0.00404024124145508,0,0.000992298126220703,4.76837158203125e-07,0.00751972198486328,0,0.0947399139404297,0,0.0293159484863281,8.86917114257812e-05,0.0698962211608887,0,0.00579071044921875,3.86238098144531e-05,0.000172138214111328,0,1.43051147460938e-06,0.00550508499145508,0,0.00106716156005859,0.341546535491943,0,0,0.0977396965026855,0,0.000154972076416016,1.28746032714844e-05,0,0.0114526748657227,0,0,0,0.000389575958251953,0,0,0,0,9.39369201660156e-05,0.000640392303466797,0,0.00198221206665039,0,0.000115871429443359,0.000586509704589844,0.000239372253417969,0.00642728805541992,0,8.48770141601562e-05,0.00361537933349609,0,0.00369453430175781,0,0.00549221038818359,0,0,3.814697265625e-05,0,0.23992919921875,false
121.4505584_31.11372479.jpg,121.4505584,31.11372479,0,0,0.0136909484863281,0.000204086303710938,0,0,0.00171518325805664,0,0,4.76837158203125e-07,0,0,0,0.0665593147277832,0,2.86102294921875e-06,0,0.00728273391723633,0,0,0,0,0,0,1.33514404296875e-05,0,0,0.309532642364502,0,0.0997147560119629,0.239099025726318,0,0,5.10215759277344e-05,0,0,8.72611999511719e-05,0,0,0,0,0,0,0,0,0.00139427185058594,0,0.00926589965820312,0,0,5.53131103515625e-05,0,0,0,0,0.0600738525390625,0,0,0,0,0,0,0,0,0.191256999969482,false
121.4330482_31.11733665.jpg,121.4330482,31.11733665,0,0,0.0112776756286621,0.0229310989379883,0,0,0.00732707977294922,0,0,0.0005645751953125,0,0,0,0.110600471496582,0,0.0176057815551758,0,0.00653505325317383,0,4.91142272949219e-05,0.000248432159423828,1.95503234863281e-05,0,0,0,0,0,0.36384105682373,0,0.0293316841125488,0.169744968414307,0,0,2.38418579101562e-06,0,9.5367431640625e-07,7.62939453125e-05,0,0.000139236450195312,0.00507783889770508,0,0.000326156616210938,0,0,4.05311584472656e-05,0.000123500823974609,0,0.00879192352294922,4.76837158203125e-06,8.10623168945312e-06,0,0,9.67979431152344e-05,0,0,0.00672149658203125,0,6.67572021484375e-06,0,0,0,0.000910282135009766,0,0,0.23759651184082,false
121.4521606_31.11844531.jpg,121.4521606,31.11844531,0,0,0.00627756118774414,0.0276918411254883,0,0.0153822898864746,0.00390386581420898,1.81198120117188e-05,0,0,0,0.0104966163635254,0,0.140639305114746,0,0.000789165496826172,8.58306884765625e-06,0.00120973587036133,0,8.96453857421875e-05,0.000224113464355469,0.000119686126708984,0,0,0.00184345245361328,0,0,0.367354869842529,0,0.00325584411621094,0.126723766326904,0,0.00254154205322266,0,0,3.33786010742188e-06,0,0,0,1.43051147460938e-06,0,3.19480895996094e-05,0,0,5.48362731933594e-05,0.00126838684082031,0,0.00124597549438477,4.62532043457031e-05,0.000629901885986328,9.01222229003906e-05,0.000150203704833984,0.000432014465332031,0,0.000392436981201172,0.00150299072265625,0,0.000274658203125,0,0,0,0.000155448913574219,0,0,0.285150051116943,false
121.4518887_31.10345017.jpg,121.4518887,31.10345017,0,0,0,0.00234222412109375,0,0,0.18582820892334,0,0,0,0,0,0,0.0900864601135254,0,0.0372252464294434,0,0.0337491035461426,0,7.91549682617188e-05,0,0,0,0,0,0,0,0.223020553588867,0,0,0.181572437286377,0,0,0,0,0,0,0,0,0,0,0.000151157379150391,0,0,0,9.1552734375e-05,0,0.000319957733154297,0,0,4.48226928710938e-05,0,0,0,0,0.00981807708740234,0,0,0,0,0,0,0.000166416168212891,0,0.235504627227783,false
121.4496084_31.11716474.jpg,121.4496084,31.11716474,0,0,0.00567007064819336,0.00181007385253906,0,0,0.00897789001464844,0,0,0,0.00159406661987305,0,0,0.0959892272949219,0,0.00191783905029297,0,0.0878663063049316,0,0.000244141,0,0,0,0,0.00384187698364258,0,0,0.300986766815186,0,0.00514602661132812,0.179419040679932,0,0,0,0,0.00618886947631836,5.24520874023438e-06,0.000113487243652344,0,0.0001983642578125,0,0.000325679779052734,0,4.76837158203125e-07,0.000351428985595703,0.00150346755981445,0,0,0,0,0.000118732452392578,1.23977661132812e-05,0,0,0,0.0574178695678711,0,0,0,1.19209289550781e-05,0,5.38825988769531e-05,0,0,0.240234851837158,false
121.4561703_31.12439513.jpg,121.4561703,31.12439513,0,0,0.00642776489257812,0.00342893600463867,0,0,0.00669384002685547,0,0,0,0.000801563262939453,0.00517416000366211,0,0.146267414093018,0,0.0158529281616211,0,0.0829668045043945,0,0.00019073486328125,0,0,0,0,0.0005340576171875,0,0,0.337111949920654,0,0.0272159576416016,0.113137722015381,0,0,0,0,0.00472688674926758,0,1.28746032714844e-05,0,0,0,0,0,0,7.62939453125e-06,0.00106096267700195,0,4.76837158203125e-05,0,0,5.05447387695312e-05,0.000487804412841797,8.48770141601562e-05,0,0,0.0247602462768555,0,0.000345706939697266,0,0,0,0,0,0,0.222610950469971,false
121.4400945_31.12158402.jpg,121.4400945,31.12158402,0,0,0.0076141357421875,0.0373377799987793,0,3.67164611816406e-05,0.0162291526794434,1.33514404296875e-05,0,0,0,0,0,0.125096797943115,0,0.0205864906311035,0,0.0271682739257812,0,0.000195503234863281,5.29289245605469e-05,5.86509704589844e-05,0,0,0.00795555114746094,0,0,0.191213607788086,0,0,0.264365673065186,0,3.19480895996094e-05,0,0,0.00156402587890625,4.76837158203125e-07,0,0.000399112701416016,0,0,0,0,0,0.00017547607421875,4.67300415039062e-05,0,0.000621318817138672,0,7.15255737304688e-06,9.5367431640625e-05,0,0.0010991096496582,0,0.000127315521240234,0.0352764129638672,0,0.000978946685791016,0,0,0,1.43051147460938e-05,0,0,0.261637687683105,false
